name,pathschuf,flatintvarschuf,flatintconstraintschuf,flattimechuf
benchmark_puzzles/benchmarks3x3/75/puzzle11.txt,0.0,61.0,27.0,0.0345215
benchmark_puzzles/benchmarks3x3/75/puzzle12.txt,0.0,64.0,27.0,0.032577
benchmark_puzzles/benchmarks3x3/75/puzzle13.txt,0.0,60.0,27.0,0.0327377
benchmark_puzzles/benchmarks3x3/75/puzzle14.txt,0.0,58.0,27.0,0.0332281
benchmark_puzzles/benchmarks3x3/75/puzzle15.txt,0.0,65.0,27.0,0.0320995
benchmark_puzzles/benchmarks3x3/75/puzzle16.txt,0.0,60.0,27.0,0.0339489
benchmark_puzzles/benchmarks3x3/75/puzzle17.txt,0.0,67.0,27.0,0.0363672
benchmark_puzzles/benchmarks3x3/75/puzzle18.txt,0.0,64.0,27.0,0.0321148
benchmark_puzzles/benchmarks3x3/75/puzzle19.txt,0.0,58.0,27.0,0.0332412
benchmark_puzzles/benchmarks3x3/75/puzzle20.txt,0.0,64.0,27.0,0.0339693
benchmark_puzzles/benchmarks3x3/80/puzzle1.txt,0.0,58.0,27.0,0.0314061
benchmark_puzzles/benchmarks3x3/80/puzzle2.txt,0.0,63.0,27.0,0.0337125
benchmark_puzzles/benchmarks3x3/80/puzzle3.txt,0.0,68.0,27.0,0.0301637
benchmark_puzzles/benchmarks3x3/80/puzzle4.txt,0.0,68.0,27.0,0.0305747
benchmark_puzzles/benchmarks3x3/80/puzzle5.txt,0.0,65.0,27.0,0.0324201
benchmark_puzzles/benchmarks3x3/80/puzzle6.txt,0.0,65.0,27.0,0.0323323
benchmark_puzzles/benchmarks3x3/80/puzzle7.txt,0.0,62.0,27.0,0.0305804
benchmark_puzzles/benchmarks3x3/80/puzzle8.txt,0.0,72.0,27.0,0.0310116
benchmark_puzzles/benchmarks3x3/80/puzzle9.txt,0.0,64.0,27.0,0.033319
benchmark_puzzles/benchmarks3x3/80/puzzle10.txt,0.0,66.0,27.0,0.0319876
benchmark_puzzles/benchmarks3x3/80/puzzle11.txt,0.0,66.0,27.0,0.0328403
benchmark_puzzles/benchmarks3x3/80/puzzle12.txt,0.0,67.0,27.0,0.0341523
benchmark_puzzles/benchmarks3x3/80/puzzle13.txt,0.0,64.0,27.0,0.0337366
benchmark_puzzles/benchmarks3x3/80/puzzle14.txt,0.0,62.0,27.0,0.0329689
benchmark_puzzles/benchmarks3x3/80/puzzle15.txt,0.0,69.0,27.0,0.0324407
benchmark_puzzles/benchmarks3x3/80/puzzle16.txt,0.0,63.0,27.0,0.0318164
benchmark_puzzles/benchmarks3x3/80/puzzle17.txt,0.0,72.0,27.0,0.0328892
benchmark_puzzles/benchmarks3x3/80/puzzle18.txt,0.0,66.0,27.0,0.0348535
benchmark_puzzles/benchmarks3x3/80/puzzle19.txt,0.0,61.0,27.0,0.0355364
benchmark_puzzles/benchmarks3x3/80/puzzle20.txt,0.0,68.0,27.0,0.032253
benchmark_puzzles/benchmarks3x3/85/puzzle1.txt,0.0,62.0,27.0,0.0334819
benchmark_puzzles/benchmarks3x3/85/puzzle2.txt,0.0,64.0,27.0,0.0341713
benchmark_puzzles/benchmarks3x3/85/puzzle3.txt,0.0,70.0,27.0,0.0355592
benchmark_puzzles/benchmarks3x3/85/puzzle4.txt,0.0,70.0,27.0,0.0315359
benchmark_puzzles/benchmarks3x3/85/puzzle5.txt,0.0,68.0,27.0,0.0342621
benchmark_puzzles/benchmarks3x3/85/puzzle6.txt,0.0,69.0,27.0,0.0300564
benchmark_puzzles/benchmarks3x3/85/puzzle7.txt,0.0,66.0,27.0,0.0351559
benchmark_puzzles/benchmarks3x3/85/puzzle8.txt,0.0,74.0,27.0,0.0329001
benchmark_puzzles/benchmarks3x3/85/puzzle9.txt,0.0,69.0,27.0,0.0348782
benchmark_puzzles/benchmarks3x3/85/puzzle10.txt,0.0,69.0,27.0,0.0320785
benchmark_puzzles/benchmarks3x3/85/puzzle11.txt,0.0,70.0,27.0,0.0306574
benchmark_puzzles/benchmarks3x3/85/puzzle12.txt,0.0,70.0,27.0,0.0301228
benchmark_puzzles/benchmarks3x3/85/puzzle13.txt,0.0,69.0,27.0,0.0326223
benchmark_puzzles/benchmarks3x3/85/puzzle14.txt,0.0,68.0,27.0,0.0331722
benchmark_puzzles/benchmarks3x3/85/puzzle15.txt,0.0,71.0,27.0,0.034757
benchmark_puzzles/benchmarks3x3/85/puzzle16.txt,0.0,67.0,27.0,0.032119
benchmark_puzzles/benchmarks3x3/85/puzzle17.txt,0.0,77.0,27.0,0.0300411
benchmark_puzzles/benchmarks3x3/85/puzzle18.txt,0.0,70.0,27.0,0.0329475
benchmark_puzzles/benchmarks3x3/85/puzzle19.txt,0.0,65.0,27.0,0.0326074
benchmark_puzzles/benchmarks3x3/85/puzzle20.txt,0.0,73.0,27.0,0.0310707
benchmark_puzzles/benchmarks3x3/90/puzzle1.txt,0.0,68.0,27.0,0.0320903
benchmark_puzzles/benchmarks3x3/90/puzzle2.txt,0.0,69.0,27.0,0.0328587
benchmark_puzzles/benchmarks3x3/90/puzzle3.txt,0.0,77.0,27.0,0.0350495
benchmark_puzzles/benchmarks3x3/90/puzzle4.txt,0.0,75.0,27.0,0.0336313
benchmark_puzzles/benchmarks3x3/90/puzzle5.txt,0.0,72.0,27.0,0.0336785
benchmark_puzzles/benchmarks3x3/90/puzzle6.txt,0.0,72.0,27.0,0.0301427
benchmark_puzzles/benchmarks3x3/90/puzzle7.txt,0.0,70.0,27.0,0.0321157
benchmark_puzzles/benchmarks3x3/90/puzzle8.txt,0.0,76.0,27.0,0.0353384
benchmark_puzzles/benchmarks3x3/90/puzzle9.txt,0.0,70.0,27.0,0.0343568
benchmark_puzzles/benchmarks3x3/90/puzzle10.txt,0.0,73.0,27.0,0.0338957
benchmark_puzzles/benchmarks3x3/90/puzzle11.txt,0.0,74.0,27.0,0.0301456
benchmark_puzzles/benchmarks3x3/90/puzzle12.txt,0.0,71.0,27.0,0.0318658
benchmark_puzzles/benchmarks3x3/90/puzzle13.txt,0.0,72.0,27.0,0.0350914
benchmark_puzzles/benchmarks3x3/90/puzzle14.txt,0.0,71.0,27.0,0.0342281
benchmark_puzzles/benchmarks3x3/90/puzzle15.txt,0.0,74.0,27.0,0.0327867
benchmark_puzzles/benchmarks3x3/90/puzzle16.txt,0.0,70.0,27.0,0.0311058
benchmark_puzzles/benchmarks3x3/90/puzzle17.txt,0.0,78.0,27.0,0.0345051
benchmark_puzzles/benchmarks3x3/90/puzzle18.txt,0.0,70.0,27.0,0.0320327
benchmark_puzzles/benchmarks3x3/90/puzzle19.txt,0.0,70.0,27.0,0.0317988
benchmark_puzzles/benchmarks3x3/90/puzzle20.txt,0.0,75.0,27.0,0.0324915
benchmark_puzzles/benchmarks3x3/95/puzzle1.txt,0.0,76.0,27.0,0.0488923
benchmark_puzzles/benchmarks3x3/95/puzzle2.txt,0.0,78.0,27.0,0.0328058
benchmark_puzzles/benchmarks3x3/95/puzzle3.txt,0.0,80.0,27.0,0.0321722
benchmark_puzzles/benchmarks3x3/95/puzzle4.txt,0.0,78.0,27.0,0.0314599
benchmark_puzzles/benchmarks3x3/95/puzzle5.txt,0.0,74.0,27.0,0.033741
benchmark_puzzles/benchmarks3x3/95/puzzle6.txt,0.0,74.0,27.0,0.0315026
benchmark_puzzles/benchmarks3x3/95/puzzle7.txt,0.0,75.0,27.0,0.0315697
benchmark_puzzles/benchmarks3x3/95/puzzle8.txt,0.0,79.0,27.0,0.0341279
benchmark_puzzles/benchmarks3x3/95/puzzle9.txt,0.0,78.0,27.0,0.0324822
benchmark_puzzles/benchmarks3x3/95/puzzle10.txt,0.0,74.0,27.0,0.0331878
benchmark_puzzles/benchmarks3x3/95/puzzle11.txt,0.0,77.0,27.0,0.0312904
benchmark_puzzles/benchmarks3x3/95/puzzle12.txt,0.0,75.0,27.0,0.0303763
benchmark_puzzles/benchmarks3x3/95/puzzle13.txt,0.0,78.0,27.0,0.034102
benchmark_puzzles/benchmarks3x3/95/puzzle14.txt,0.0,73.0,27.0,0.0309036
benchmark_puzzles/benchmarks3x3/95/puzzle15.txt,0.0,76.0,27.0,0.034298
benchmark_puzzles/benchmarks3x3/95/puzzle16.txt,0.0,75.0,27.0,0.0330837
benchmark_puzzles/benchmarks3x3/95/puzzle17.txt,0.0,79.0,27.0,0.0333943
benchmark_puzzles/benchmarks3x3/95/puzzle18.txt,0.0,78.0,27.0,0.0327317
benchmark_puzzles/benchmarks3x3/95/puzzle19.txt,0.0,76.0,27.0,0.0325901
benchmark_puzzles/benchmarks3x3/95/puzzle20.txt,0.0,78.0,27.0,0.035236
benchmark_puzzles/benchmarks3x3/100/puzzle1.txt,0.0,81.0,27.0,0.0335366
benchmark_puzzles/benchmarks3x3/100/puzzle2.txt,0.0,81.0,27.0,0.034326
benchmark_puzzles/benchmarks3x3/100/puzzle3.txt,0.0,81.0,27.0,0.0310503
benchmark_puzzles/benchmarks3x3/100/puzzle4.txt,0.0,81.0,27.0,0.0308599
benchmark_puzzles/benchmarks3x3/100/puzzle5.txt,0.0,81.0,27.0,0.0345518
benchmark_puzzles/benchmarks3x3/100/puzzle6.txt,0.0,81.0,27.0,0.0337665
benchmark_puzzles/benchmarks3x3/100/puzzle7.txt,0.0,81.0,27.0,0.0340914
benchmark_puzzles/benchmarks3x3/100/puzzle8.txt,0.0,81.0,27.0,0.033997
benchmark_puzzles/benchmarks3x3/100/puzzle9.txt,0.0,81.0,27.0,0.0293484
benchmark_puzzles/benchmarks3x3/100/puzzle10.txt,0.0,81.0,27.0,0.0308863
benchmark_puzzles/benchmarks3x3/100/puzzle11.txt,0.0,81.0,27.0,0.0317994
benchmark_puzzles/benchmarks3x3/100/puzzle12.txt,0.0,81.0,27.0,0.0320291
benchmark_puzzles/benchmarks3x3/100/puzzle13.txt,0.0,81.0,27.0,0.034963
benchmark_puzzles/benchmarks3x3/100/puzzle14.txt,0.0,81.0,27.0,0.0323939
benchmark_puzzles/benchmarks3x3/100/puzzle15.txt,0.0,81.0,27.0,0.0303179
benchmark_puzzles/benchmarks3x3/100/puzzle16.txt,0.0,81.0,27.0,0.031491
benchmark_puzzles/benchmarks3x3/100/puzzle17.txt,0.0,81.0,27.0,0.0324728
benchmark_puzzles/benchmarks3x3/100/puzzle18.txt,0.0,81.0,27.0,0.0336427
benchmark_puzzles/benchmarks3x3/100/puzzle19.txt,0.0,81.0,27.0,0.0310872
benchmark_puzzles/benchmarks3x3/100/puzzle20.txt,0.0,81.0,27.0,0.0333717
benchmark_puzzles/benchmarks4x4/5/puzzle1.txt,0.0,8.0,48.0,0.0368461
benchmark_puzzles/benchmarks4x4/5/puzzle2.txt,0.0,13.0,48.0,0.0358327
benchmark_puzzles/benchmarks4x4/5/puzzle3.txt,0.0,10.0,48.0,0.0346294
benchmark_puzzles/benchmarks4x4/5/puzzle4.txt,0.0,10.0,48.0,0.0357259
benchmark_puzzles/benchmarks4x4/5/puzzle5.txt,0.0,14.0,48.0,0.0353474
benchmark_puzzles/benchmarks4x4/5/puzzle6.txt,0.0,6.0,48.0,0.0356247
benchmark_puzzles/benchmarks4x4/5/puzzle7.txt,0.0,6.0,48.0,0.0342953
benchmark_puzzles/benchmarks4x4/5/puzzle8.txt,0.0,15.0,48.0,0.036551
benchmark_puzzles/benchmarks4x4/5/puzzle9.txt,0.0,16.0,48.0,0.0384183
benchmark_puzzles/benchmarks4x4/5/puzzle10.txt,0.0,16.0,48.0,0.0369885
benchmark_puzzles/benchmarks4x4/5/puzzle11.txt,0.0,21.0,48.0,0.0356292
benchmark_puzzles/benchmarks4x4/5/puzzle12.txt,0.0,16.0,48.0,0.0383158
benchmark_puzzles/benchmarks4x4/5/puzzle13.txt,0.0,18.0,48.0,0.035203
benchmark_puzzles/benchmarks4x4/5/puzzle14.txt,0.0,15.0,48.0,0.0327572
benchmark_puzzles/benchmarks4x4/5/puzzle15.txt,0.0,9.0,48.0,0.0363235
benchmark_puzzles/benchmarks4x4/5/puzzle16.txt,0.0,14.0,48.0,0.0370761
benchmark_puzzles/benchmarks4x4/5/puzzle17.txt,0.0,13.0,48.0,0.0384601
benchmark_puzzles/benchmarks4x4/5/puzzle18.txt,0.0,13.0,48.0,0.0368836
benchmark_puzzles/benchmarks4x4/5/puzzle19.txt,0.0,13.0,48.0,0.0360463
benchmark_puzzles/benchmarks4x4/5/puzzle20.txt,0.0,10.0,48.0,0.0367388
benchmark_puzzles/benchmarks4x4/10/puzzle1.txt,0.0,23.0,48.0,0.0354891
benchmark_puzzles/benchmarks4x4/10/puzzle2.txt,0.0,23.0,48.0,0.0350772
benchmark_puzzles/benchmarks4x4/10/puzzle3.txt,0.0,30.0,48.0,0.0344873
benchmark_puzzles/benchmarks4x4/10/puzzle4.txt,0.0,24.0,48.0,0.0356001
benchmark_puzzles/benchmarks4x4/10/puzzle5.txt,0.0,24.0,48.0,0.0354203
benchmark_puzzles/benchmarks4x4/10/puzzle6.txt,0.0,20.0,48.0,0.0344426
benchmark_puzzles/benchmarks4x4/10/puzzle7.txt,0.0,22.0,48.0,0.0361274
benchmark_puzzles/benchmarks4x4/10/puzzle8.txt,0.0,24.0,48.0,0.0353385
benchmark_puzzles/benchmarks4x4/10/puzzle9.txt,0.0,19.0,48.0,0.0351758
benchmark_puzzles/benchmarks4x4/10/puzzle10.txt,0.0,25.0,48.0,0.0368337
benchmark_puzzles/benchmarks4x4/10/puzzle11.txt,0.0,21.0,48.0,0.0381252
benchmark_puzzles/benchmarks4x4/10/puzzle12.txt,0.0,30.0,48.0,0.034749
benchmark_puzzles/benchmarks4x4/10/puzzle13.txt,0.0,22.0,48.0,0.0336464
benchmark_puzzles/benchmarks4x4/10/puzzle14.txt,0.0,24.0,48.0,0.0361229
benchmark_puzzles/benchmarks4x4/10/puzzle15.txt,0.0,18.0,48.0,0.034411
benchmark_puzzles/benchmarks4x4/10/puzzle16.txt,0.0,27.0,48.0,0.0360164
benchmark_puzzles/benchmarks4x4/10/puzzle17.txt,0.0,25.0,48.0,0.0353412
benchmark_puzzles/benchmarks4x4/10/puzzle18.txt,0.0,21.0,48.0,0.0384965
benchmark_puzzles/benchmarks4x4/10/puzzle19.txt,0.0,31.0,48.0,0.0381808
benchmark_puzzles/benchmarks4x4/10/puzzle20.txt,0.0,31.0,48.0,0.0334538
benchmark_puzzles/benchmarks4x4/15/puzzle1.txt,0.0,30.0,48.0,0.0344115
benchmark_puzzles/benchmarks4x4/15/puzzle2.txt,0.0,30.0,48.0,0.0352671
benchmark_puzzles/benchmarks4x4/15/puzzle3.txt,0.0,39.0,48.0,0.0361
benchmark_puzzles/benchmarks4x4/15/puzzle4.txt,0.0,45.0,48.0,0.0380039
benchmark_puzzles/benchmarks4x4/15/puzzle5.txt,0.0,37.0,48.0,0.038423
benchmark_puzzles/benchmarks4x4/15/puzzle6.txt,0.0,33.0,48.0,0.038242
benchmark_puzzles/benchmarks4x4/15/puzzle7.txt,0.0,32.0,48.0,0.0373574
benchmark_puzzles/benchmarks4x4/15/puzzle8.txt,0.0,52.0,48.0,0.0350211
benchmark_puzzles/benchmarks4x4/15/puzzle9.txt,0.0,31.0,48.0,0.0345832
benchmark_puzzles/benchmarks4x4/15/puzzle10.txt,0.0,31.0,48.0,0.0363645
benchmark_puzzles/benchmarks4x4/15/puzzle11.txt,0.0,46.0,48.0,0.0364831
benchmark_puzzles/benchmarks4x4/15/puzzle12.txt,0.0,40.0,48.0,0.0367933
benchmark_puzzles/benchmarks4x4/15/puzzle13.txt,0.0,52.0,48.0,0.0354281
benchmark_puzzles/benchmarks4x4/15/puzzle14.txt,0.0,26.0,48.0,0.0367155
benchmark_puzzles/benchmarks4x4/15/puzzle15.txt,0.0,48.0,48.0,0.034382
benchmark_puzzles/benchmarks4x4/15/puzzle16.txt,0.0,33.0,48.0,0.0358218
benchmark_puzzles/benchmarks4x4/15/puzzle17.txt,0.0,33.0,48.0,0.0362524
benchmark_puzzles/benchmarks4x4/15/puzzle18.txt,0.0,50.0,48.0,0.0367004
benchmark_puzzles/benchmarks4x4/15/puzzle19.txt,0.0,36.0,48.0,0.0350374
benchmark_puzzles/benchmarks4x4/15/puzzle20.txt,0.0,41.0,48.0,0.0359071
benchmark_puzzles/benchmarks4x4/20/puzzle1.txt,0.0,42.0,48.0,0.0341193
benchmark_puzzles/benchmarks4x4/20/puzzle2.txt,0.0,52.0,48.0,0.0346472
benchmark_puzzles/benchmarks4x4/20/puzzle3.txt,0.0,58.0,48.0,0.0364606
benchmark_puzzles/benchmarks4x4/20/puzzle4.txt,0.0,59.0,48.0,0.0355112
benchmark_puzzles/benchmarks4x4/20/puzzle5.txt,0.0,43.0,48.0,0.034902
benchmark_puzzles/benchmarks4x4/20/puzzle6.txt,0.0,49.0,48.0,0.0358493
benchmark_puzzles/benchmarks4x4/20/puzzle7.txt,0.0,64.0,48.0,0.0340022
benchmark_puzzles/benchmarks4x4/20/puzzle8.txt,0.0,46.0,48.0,0.0351993
benchmark_puzzles/benchmarks4x4/20/puzzle9.txt,0.0,48.0,48.0,0.0337955
benchmark_puzzles/benchmarks4x4/20/puzzle10.txt,0.0,50.0,48.0,0.0361477
benchmark_puzzles/benchmarks4x4/20/puzzle11.txt,0.0,48.0,48.0,0.0373096
benchmark_puzzles/benchmarks4x4/20/puzzle12.txt,0.0,52.0,48.0,0.0343856
benchmark_puzzles/benchmarks4x4/20/puzzle13.txt,0.0,48.0,48.0,0.0349386
benchmark_puzzles/benchmarks4x4/20/puzzle14.txt,0.0,48.0,48.0,0.0339408
benchmark_puzzles/benchmarks4x4/20/puzzle15.txt,0.0,50.0,48.0,0.0369012
benchmark_puzzles/benchmarks4x4/20/puzzle16.txt,0.0,45.0,48.0,0.0361392
benchmark_puzzles/benchmarks4x4/20/puzzle17.txt,0.0,46.0,48.0,0.0357978
benchmark_puzzles/benchmarks4x4/20/puzzle18.txt,0.0,59.0,48.0,0.033414
benchmark_puzzles/benchmarks4x4/20/puzzle19.txt,0.0,66.0,48.0,0.0363599
benchmark_puzzles/benchmarks4x4/20/puzzle20.txt,0.0,66.0,48.0,0.0334899
benchmark_puzzles/benchmarks4x4/25/puzzle1.txt,0.0,73.0,48.0,0.0336524
benchmark_puzzles/benchmarks4x4/25/puzzle2.txt,0.0,59.0,48.0,0.0339772
benchmark_puzzles/benchmarks4x4/25/puzzle3.txt,0.0,59.0,48.0,0.0366141
benchmark_puzzles/benchmarks4x4/25/puzzle4.txt,0.0,64.0,48.0,0.0366609
benchmark_puzzles/benchmarks4x4/25/puzzle5.txt,0.0,65.0,48.0,0.0355081
benchmark_puzzles/benchmarks4x4/25/puzzle6.txt,0.0,84.0,48.0,0.0343308
benchmark_puzzles/benchmarks4x4/25/puzzle7.txt,0.0,63.0,48.0,0.0347201
benchmark_puzzles/benchmarks4x4/25/puzzle8.txt,0.0,57.0,48.0,0.0364115
benchmark_puzzles/benchmarks4x4/25/puzzle9.txt,0.0,60.0,48.0,0.0352693
benchmark_puzzles/benchmarks4x4/25/puzzle10.txt,0.0,60.0,48.0,0.0373991
benchmark_puzzles/benchmarks4x4/25/puzzle11.txt,0.0,65.0,48.0,0.0363578
benchmark_puzzles/benchmarks4x4/25/puzzle12.txt,0.0,77.0,48.0,0.0364622
benchmark_puzzles/benchmarks4x4/25/puzzle13.txt,0.0,76.0,48.0,0.0362303
benchmark_puzzles/benchmarks4x4/25/puzzle14.txt,0.0,63.0,48.0,0.0370902
benchmark_puzzles/benchmarks4x4/25/puzzle15.txt,0.0,51.0,48.0,0.0363291
benchmark_puzzles/benchmarks4x4/25/puzzle16.txt,0.0,66.0,48.0,0.0397215
benchmark_puzzles/benchmarks4x4/25/puzzle17.txt,0.0,62.0,48.0,0.0377262
benchmark_puzzles/benchmarks4x4/25/puzzle18.txt,0.0,55.0,48.0,0.0383906
benchmark_puzzles/benchmarks4x4/25/puzzle19.txt,0.0,55.0,48.0,0.0336024
benchmark_puzzles/benchmarks4x4/25/puzzle20.txt,0.0,72.0,48.0,0.034322
benchmark_puzzles/benchmarks4x4/30/puzzle1.txt,0.0,71.0,48.0,0.0356087
benchmark_puzzles/benchmarks4x4/30/puzzle2.txt,0.0,74.0,48.0,0.0366163
benchmark_puzzles/benchmarks4x4/30/puzzle3.txt,0.0,74.0,48.0,0.0369489
benchmark_puzzles/benchmarks4x4/30/puzzle4.txt,0.0,74.0,48.0,0.0357208
benchmark_puzzles/benchmarks4x4/30/puzzle5.txt,0.0,80.0,48.0,0.033952
benchmark_puzzles/benchmarks4x4/30/puzzle6.txt,0.0,67.0,48.0,0.036512
benchmark_puzzles/benchmarks4x4/30/puzzle7.txt,0.0,75.0,48.0,0.0353043
benchmark_puzzles/benchmarks4x4/30/puzzle8.txt,0.0,68.0,48.0,0.0354194
benchmark_puzzles/benchmarks4x4/30/puzzle9.txt,0.0,68.0,48.0,0.0345689
benchmark_puzzles/benchmarks4x4/30/puzzle10.txt,0.0,68.0,48.0,0.0343025
benchmark_puzzles/benchmarks4x4/30/puzzle11.txt,0.0,64.0,48.0,0.0361002
benchmark_puzzles/benchmarks4x4/30/puzzle12.txt,0.0,89.0,48.0,0.0365647
benchmark_puzzles/benchmarks4x4/30/puzzle13.txt,0.0,78.0,48.0,0.0362323
benchmark_puzzles/benchmarks4x4/30/puzzle14.txt,0.0,82.0,48.0,0.035933
benchmark_puzzles/benchmarks4x4/30/puzzle15.txt,0.0,91.0,48.0,0.0355854
benchmark_puzzles/benchmarks4x4/30/puzzle16.txt,0.0,79.0,48.0,0.0349272
benchmark_puzzles/benchmarks4x4/30/puzzle17.txt,0.0,67.0,48.0,0.0360682
benchmark_puzzles/benchmarks4x4/30/puzzle18.txt,0.0,67.0,48.0,0.0345242
benchmark_puzzles/benchmarks4x4/30/puzzle19.txt,0.0,79.0,48.0,0.0349974
benchmark_puzzles/benchmarks4x4/30/puzzle20.txt,0.0,79.0,48.0,0.036714
benchmark_puzzles/benchmarks4x4/35/puzzle1.txt,0.0,82.0,48.0,0.0353817
benchmark_puzzles/benchmarks4x4/35/puzzle2.txt,0.0,82.0,48.0,0.0360237
benchmark_puzzles/benchmarks4x4/35/puzzle3.txt,0.0,84.0,48.0,0.0357368
benchmark_puzzles/benchmarks4x4/35/puzzle4.txt,0.0,89.0,48.0,0.0360281
benchmark_puzzles/benchmarks4x4/35/puzzle5.txt,0.0,75.0,48.0,0.0345883
benchmark_puzzles/benchmarks4x4/35/puzzle6.txt,0.0,87.0,48.0,0.0352891
benchmark_puzzles/benchmarks4x4/35/puzzle7.txt,0.0,87.0,48.0,0.0368828
benchmark_puzzles/benchmarks4x4/35/puzzle8.txt,0.0,96.0,48.0,0.036557
benchmark_puzzles/benchmarks4x4/35/puzzle9.txt,0.0,100.0,48.0,0.0366145
benchmark_puzzles/benchmarks4x4/35/puzzle10.txt,0.0,100.0,48.0,0.0387174
benchmark_puzzles/benchmarks4x4/35/puzzle11.txt,0.0,85.0,48.0,0.041248
benchmark_puzzles/benchmarks4x4/35/puzzle12.txt,0.0,88.0,48.0,0.036089
benchmark_puzzles/benchmarks4x4/35/puzzle13.txt,0.0,92.0,48.0,0.0352832
benchmark_puzzles/benchmarks4x4/35/puzzle14.txt,0.0,92.0,48.0,0.0370056
benchmark_puzzles/benchmarks4x4/35/puzzle15.txt,0.0,81.0,48.0,0.0376851
benchmark_puzzles/benchmarks4x4/35/puzzle16.txt,0.0,92.0,48.0,0.0357036
benchmark_puzzles/benchmarks4x4/35/puzzle17.txt,0.0,84.0,48.0,0.0349286
benchmark_puzzles/benchmarks4x4/35/puzzle18.txt,0.0,84.0,48.0,0.0385809
benchmark_puzzles/benchmarks4x4/35/puzzle19.txt,0.0,95.0,48.0,0.0366567
benchmark_puzzles/benchmarks4x4/35/puzzle20.txt,0.0,95.0,48.0,0.0359322
benchmark_puzzles/benchmarks4x4/40/puzzle1.txt,0.0,106.0,48.0,0.0334774
benchmark_puzzles/benchmarks4x4/40/puzzle2.txt,0.0,91.0,48.0,0.0374409
benchmark_puzzles/benchmarks4x4/40/puzzle3.txt,0.0,108.0,48.0,0.0360391
benchmark_puzzles/benchmarks4x4/40/puzzle4.txt,0.0,108.0,48.0,0.0374189
benchmark_puzzles/benchmarks4x4/40/puzzle5.txt,0.0,108.0,48.0,0.0367025
benchmark_puzzles/benchmarks4x4/40/puzzle6.txt,0.0,102.0,48.0,0.0346997
benchmark_puzzles/benchmarks4x4/40/puzzle7.txt,0.0,90.0,48.0,0.0361829
benchmark_puzzles/benchmarks4x4/40/puzzle8.txt,0.0,105.0,48.0,0.0356609
benchmark_puzzles/benchmarks4x4/40/puzzle9.txt,0.0,105.0,48.0,0.0361178
benchmark_puzzles/benchmarks4x4/40/puzzle10.txt,0.0,115.0,48.0,0.0368702
benchmark_puzzles/benchmarks4x4/40/puzzle11.txt,0.0,103.0,48.0,0.036103
benchmark_puzzles/benchmarks4x4/40/puzzle12.txt,0.0,100.0,48.0,0.0351637
benchmark_puzzles/benchmarks4x4/40/puzzle13.txt,0.0,110.0,48.0,0.0338957
benchmark_puzzles/benchmarks4x4/40/puzzle14.txt,0.0,110.0,48.0,0.0361994
benchmark_puzzles/benchmarks4x4/40/puzzle15.txt,0.0,114.0,48.0,0.0362639
benchmark_puzzles/benchmarks4x4/40/puzzle16.txt,0.0,108.0,48.0,0.0362941
benchmark_puzzles/benchmarks4x4/40/puzzle17.txt,0.0,108.0,48.0,0.0363582
benchmark_puzzles/benchmarks4x4/40/puzzle18.txt,0.0,93.0,48.0,0.0374861
benchmark_puzzles/benchmarks4x4/40/puzzle19.txt,0.0,105.0,48.0,0.0351981
benchmark_puzzles/benchmarks4x4/40/puzzle20.txt,0.0,113.0,48.0,0.0372167
benchmark_puzzles/benchmarks4x4/45/puzzle1.txt,0.0,107.0,48.0,0.0363412
benchmark_puzzles/benchmarks4x4/45/puzzle2.txt,0.0,129.0,48.0,0.0353038
benchmark_puzzles/benchmarks4x4/45/puzzle3.txt,0.0,115.0,48.0,0.0363611
benchmark_puzzles/benchmarks4x4/45/puzzle4.txt,0.0,120.0,48.0,0.0336099
benchmark_puzzles/benchmarks4x4/45/puzzle5.txt,0.0,115.0,48.0,0.0343117
benchmark_puzzles/benchmarks4x4/45/puzzle6.txt,0.0,124.0,48.0,0.0359929
benchmark_puzzles/benchmarks4x4/45/puzzle7.txt,0.0,116.0,48.0,0.035287
benchmark_puzzles/benchmarks4x4/45/puzzle8.txt,0.0,123.0,48.0,0.0365073
benchmark_puzzles/benchmarks4x4/45/puzzle9.txt,0.0,118.0,48.0,0.0372012
benchmark_puzzles/benchmarks4x4/45/puzzle10.txt,0.0,118.0,48.0,0.0365617
benchmark_puzzles/benchmarks4x4/45/puzzle11.txt,0.0,110.0,48.0,0.0361509
benchmark_puzzles/benchmarks4x4/45/puzzle12.txt,0.0,114.0,48.0,0.0363161
benchmark_puzzles/benchmarks4x4/45/puzzle13.txt,0.0,109.0,48.0,0.0359709
benchmark_puzzles/benchmarks4x4/45/puzzle14.txt,0.0,114.0,48.0,0.0367583
benchmark_puzzles/benchmarks4x4/45/puzzle15.txt,0.0,114.0,48.0,0.035494
benchmark_puzzles/benchmarks4x4/45/puzzle16.txt,0.0,119.0,48.0,0.0354944
benchmark_puzzles/benchmarks4x4/45/puzzle17.txt,0.0,119.0,48.0,0.0368849
benchmark_puzzles/benchmarks4x4/45/puzzle18.txt,0.0,111.0,48.0,0.0357624
benchmark_puzzles/benchmarks4x4/45/puzzle19.txt,0.0,115.0,48.0,0.0354989
benchmark_puzzles/benchmarks4x4/45/puzzle20.txt,0.0,115.0,48.0,0.0349333
benchmark_puzzles/benchmarks4x4/50/puzzle1.txt,0.0,147.0,48.0,0.0332776
